timestamp,volume
1482691620000,184089000
1482778020000,160304000
1482864420000,182645000
1482950820000,280736000
1483037220000,292081000
1483123620000,259227000
1483210020000,146468000
1483296420000,162557000
1483382820000,261993000
1483469220000,265349000
1483555620000,404228000
1483642020000,657666000
1483728420000,434016000
1483814820000,363207000
1483901220000,215349000
1483987620000,189031000
1484074020000,171621000
1484160420000,357207000
1484246820000,300072000
1484333220000,241789000
1484419620000,161712000
1484506020000,129624000
1484592420000,116591000
1484678820000,177043000
1484765220000,178877000
1484851620000,121458000
1484938020000,130707000
1485024420000,147425000
1485110820000,155366000
1485197220000,100014000
1485283620000,129595000
1485370020000,158149000
1485456420000,151361000
1485542820000,212159000
1485629220000,112274000
1485715620000,90438300
1485802020000,105821000
1485888420000,204010000
1485974820000,202584000
1486061220000,181250000
1486147620000,256389000
1486234020000,192469000
1486320420000,163794000
1486406820000,142399000
1486493220000,176913000
1486579620000,237022000
1486666020000,443813000
1486752420000,252252000
1486838820000,144399000
1486925220000,91834100
1487011620000,120433000
1487098020000,192614000
1487184420000,143410000
1487270820000,183364000
1487357220000,173890000
1487443620000,137318000
1487530020000,111760000
1487616420000,118179000
1487702820000,245435000
1487789220000,170772000
1487875620000,201625000
1487962020000,424568000
1488048420000,205086000
1488134820000,150846000
1488221220000,171476000
1488307620000,283247000
1488394020000,288060000
1488480420000,542805000
1488566820000,544410000
1488653220000,296301000
1488739620000,200179000
1488826020000,214712000
1488912420000,370038000
1488998820000,401363000
1489085220000,348732000
1489171620000,437174000
1489258020000,731719000
1489344420000,435182000
1489430820000,779356000
1489517220000,453987000
1489603620000,529875000
1489690020000,1079300000
1489776420000,1577950000
1489862820000,1087080000
1489949220000,879618000
1490035620000,631924000
1490122020000,592187000
1490208420000,622036000
1490294820000,404160000
1490381220000,798410000
1490467620000,938624000
1490554020000,547172000
1490640420000,587340000
1490726820000,639163000
1490813220000,560620000
1490899620000,693670000
1490986020000,950781000
1491072420000,566372000
1491158820000,893829000
1491245220000,1255130000
1491331620000,1071570000
1491418020000,773382000
1491504420000,1000090000
1491590820000,795867000
1491677220000,462212000
